time,open,high,low,close,fast_stoch,slow_stoch,rsi,30_sent,thirty_trend,4h_sent,four_trend,candle_dir,dt_signal,sent_signal,simple_result,running_result,profit
2019-01-16 15:00:00,140.245,140.328,140.092,140.101,74.25201792414744,66.7331706856757,57.965832488240565,0.038500358810050456,bullish,0.12214742058002935,bullish,short,short,short_trade,win,win,0.17
2019-01-16 23:00:00,140.536,140.56,140.5,140.524,78.83823255336591,78.65630311089728,62.20868212826654,0.0398867264232052,bullish,0.13956503024747394,bullish,short,short,short_trade,loss,no_runner,-0.056000000000011596
2019-01-17 00:00:00,140.533,140.533,140.322,140.404,73.88958538551039,77.37415429161602,57.12691468125795,0.031993159918733936,bullish,0.13956503024747394,bullish,short,short,short_trade,win,win,0.17
2019-01-17 02:30:00,140.372,140.386,140.23,140.362,42.95980294768289,48.53723115653181,55.02954351230122,0.003772390264072972,bullish,0.13949367461705872,bullish,short,short,short_trade,win,win,0.17
2019-01-17 07:00:00,140.034,140.22799999999998,139.958,140.058,11.603651471926662,15.217888470469171,40.304188263105175,-0.03615042843082375,bearish,0.13009379434335472,bearish,long,long,long_trade,loss,no_runner,-0.12000000000000455
2019-01-17 08:30:00,139.722,140.108,139.71200000000002,140.016,31.599524052354496,21.598702449405994,44.27536172739735,-0.056166379317822285,bearish,0.13009379434335472,bearish,long,long,long_trade,win,win,0.17
2019-01-17 13:30:00,140.329,140.582,140.315,140.566,88.96978736392903,89.97267137752371,63.662136311812276,-0.004802222445874693,bearish,0.13418140422224106,bearish,long,long,long_trade,sig_stop,no_runner,-0.1150000000000091
2019-01-17 20:00:00,141.877,141.92,141.614,141.862,85.89976073748457,90.5817527958378,84.25554560020075,0.10103856441278593,bullish,0.18256985854070126,bullish,short,short,short_trade,win,runner,0.07
2019-01-17 21:00:00,141.878,141.894,141.786,141.814,80.10784424932262,82.56532336371174,80.57739318258197,0.1044565898117025,bullish,0.18256985854070126,bullish,short,short,short_trade,sig_stop,no_runner,-0.0660000000000025
2019-01-17 22:00:00,141.88,141.92,141.832,141.842,79.47870778267304,79.90868425540326,79.14709154775653,0.09949131287240516,bullish,0.2054814635889272,bullish,short,short,short_trade,running_short,win,0.07
2019-01-18 00:30:00,141.866,141.906,141.69,141.822,60.69737788586974,60.66963191529127,70.7554487602481,0.061637655784277774,bullish,0.2054814635889272,bullish,short,short,short_trade,loss,no_runner,-0.10400000000001342
2019-01-18 02:30:00,142.034,142.04,141.825,141.846,68.424916741003,68.92915575359001,64.55712293498328,0.04336979920756195,bullish,0.2163714851875564,bullish,short,short,short_trade,running_short,sig_stop,-0.033999999999991815
2019-01-18 05:00:00,142.02,142.086,141.986,142.011,86.09460278956861,76.60198099858405,68.53516800831076,0.01625853616583295,bullish,0.2163714851875564,bullish,short,short,short_trade,win,win,0.17
2019-01-18 10:30:00,141.60399999999996,141.653,141.498,141.619,19.376417233559803,21.87830687830586,46.017900140683324,-0.05409909565608352,bearish,0.2058143316323066,bearish,long,long,long_trade,win,win,0.17
2019-01-18 13:00:00,141.496,141.611,141.468,141.55,19.724101789319786,23.092762921955146,44.40748694638376,-0.06705223299309943,bearish,0.2058143316323066,bearish,long,long,long_trade,loss,no_runner,-0.10200000000003229
2019-01-18 14:00:00,141.488,141.624,141.476,141.6,24.194252391926337,20.216725992762512,47.59227739463864,-0.06858447064369405,bearish,0.19460075716172096,bearish,long,long,long_trade,loss,no_runner,-0.14400000000000546
2019-01-18 15:30:00,141.36700000000005,141.586,141.329,141.554,32.43378310844559,28.08028296069095,47.76725540656857,-0.07301342757991293,bearish,0.19460075716172096,bearish,long,long,long_trade,running_long,win,0.07
2019-01-18 19:30:00,141.246,141.315,141.171,141.314,21.349591063236907,32.49316491232332,39.35809474712462,-0.06539981002340126,bearish,0.1756597497432449,bearish,long,long,long_trade,sig_stop,no_runner,-0.09199999999998454
2019-01-18 21:30:00,141.185,141.333,141.18200000000004,141.316,20.2363367799129,15.99280595218719,42.8356565418816,-0.06753292347885571,bearish,0.1756597497432449,bearish,long,long,long_trade,sig_stop,no_runner,-0.008999999999957708
2019-01-21 04:00:00,140.991,141.06,140.92600000000004,141.054,40.32258064516062,43.40900039824593,43.425090936060236,-0.04884922002047165,bearish,0.12198886475615968,bearish,long,long,long_trade,sig_stop,no_runner,-0.036000000000001364
2019-01-21 05:00:00,141.018,141.05,140.968,141.042,42.783038536405726,40.9037846495302,43.33577814095759,-0.040688830184675936,bearish,0.12198886475615968,bearish,long,long,long_trade,sig_stop,no_runner,-0.06200000000001182
2019-01-21 06:00:00,140.98,141.05200000000005,140.964,141.014,45.63108582468147,42.59621034198733,42.766052933305524,-0.03471055631318833,bearish,0.0946231928816531,bearish,long,long,long_trade,running_long,loss,-0.0700000000000216
2019-01-21 09:00:00,140.856,140.906,140.7,140.874,29.7754904669812,40.40060646443837,37.01757989062495,-0.02385386873973555,bearish,0.0946231928816531,bearish,long,long,long_trade,sig_stop,no_runner,-0.10199999999994702
2019-01-21 21:00:00,141.422,141.424,141.382,141.408,80.04083716181584,75.54874936191867,60.77030751399682,0.03381615347264947,bullish,0.0659703677433488,bullish,short,short,short_trade,running_short,loss,-0.036000000000029786
2019-01-21 23:30:00,141.41,141.422,141.358,141.379,58.42058936088721,63.46350110288025,57.048173474126365,0.025178868057729203,bullish,0.05596059904647338,bullish,short,short,short_trade,running_short,loss,-0.0630000000000166
2019-01-22 02:00:00,141.29,141.327,141.236,141.303,40.243902439023095,37.039691844151676,50.719403830196846,0.00850239073198263,bearish,0.03487557223725868,bearish,long,long,long_trade,loss,no_runner,-0.08700000000001751
2019-01-22 04:00:00,140.961,140.982,140.851,140.96200000000005,8.434883994991063,9.876559360422787,29.23449945915192,-0.017520379031319717,bearish,0.03487557223725868,bearish,long,long,long_trade,running_long,sig_stop,-0.0780000000000598
2019-01-22 06:00:00,140.872,140.953,140.85399999999996,140.886,7.899775249513234,12.260214763242967,28.89081797155632,-0.034915716540532236,bearish,0.03028442657861669,bearish,long,long,long_trade,running_long,loss,-0.05200000000004934
2019-01-22 07:30:00,140.746,140.846,140.671,140.816,16.901295686041465,14.28819400989878,32.806017772662805,-0.04065668168470178,bearish,0.03028442657861669,bearish,long,long,long_trade,loss,no_runner,-0.16500000000002046
2019-01-22 08:30:00,140.752,141.05,140.75,141.012,31.050963316373267,21.265522877043647,47.562391450734616,-0.03630061101322421,bearish,0.03028442657861669,bearish,long,long,long_trade,win,win,0.17
2019-01-22 14:00:00,141.423,141.434,141.306,141.352,78.37738619676868,69.27312775330334,57.248847855524566,0.019911380906663424,bullish,0.030416891464629888,bullish,short,short,short_trade,loss,no_runner,-0.10200000000000387
2019-01-22 16:00:00,141.782,141.884,141.724,141.735,87.04888160343651,89.62599405381937,66.84471788161599,0.04916324648253936,bullish,0.030416891464629888,bullish,short,short,short_trade,win,win,0.17
2019-01-22 17:30:00,141.8,141.843,141.72799999999995,141.72899999999996,77.14178825290143,77.1376673704508,63.30548712658658,0.05500256799889937,bullish,0.030416891464629888,bullish,short,short,short_trade,win,win,0.17
2019-01-22 19:00:00,141.714,141.736,141.61,141.612,66.51887062344643,71.02549092963163,56.54020605826987,0.04531738817494635,bullish,0.03079708663948022,bullish,short,short,short_trade,sig_stop,no_runner,-0.019000000000005457
2019-01-22 21:00:00,141.716,141.77200000000005,141.692,141.713,64.25144747725514,63.24686485657356,59.88607354815122,0.03489095076824997,bullish,0.03079708663948022,bullish,short,short,short_trade,running_short,loss,-0.07900000000006457
2019-01-22 22:30:00,141.714,141.75,141.644,141.679,56.786799620134744,61.198876226655294,57.521269918166844,0.02629068956396013,bullish,0.038404490585354,bullish,short,short,short_trade,sig_stop,no_runner,-0.018000000000000682
2019-01-23 00:30:00,141.75799999999995,141.804,141.738,141.754,74.63429047508485,66.63586944561906,60.736447910561076,0.01809536519343996,bullish,0.038404490585354,bullish,short,short,short_trade,loss,no_runner,-0.0700000000000216
2019-01-23 15:00:00,143.409,143.5,143.316,143.36,93.1884664612038,95.38271027811413,78.92180955185273,0.0839115216979478,bullish,0.09568246130260594,bullish,short,short,short_trade,loss,no_runner,-0.1599999999999966
2019-01-23 19:30:00,143.194,143.208,143.131,143.17600000000004,47.520227512095786,48.33526375548061,65.72212517273333,0.0220183838417925,bullish,0.11088356240031973,bullish,short,short,short_trade,running_short,loss,-0.051999999999964075
2019-01-23 21:00:00,143.28799999999995,143.291,143.178,143.18200000000004,45.76349813284846,46.354646220595704,62.445533501387864,0.009125322217912736,bullish,0.11088356240031973,bullish,short,short,short_trade,sig_stop,no_runner,-0.06399999999996453
2019-01-24 14:00:00,142.82399999999996,143.006,142.806,142.856,25.136990530094533,21.133738561155408,40.55795236837317,-0.06420091923812815,bearish,0.09004395557077782,bearish,long,long,long_trade,loss,no_runner,-0.06999999999999318
2019-01-24 16:30:00,142.832,143.012,142.822,142.928,32.18915588625422,36.9670471916594,46.46628700387236,-0.052777029058034594,bearish,0.09004395557077782,bearish,long,long,long_trade,loss,no_runner,-0.12600000000000477
2019-01-24 18:00:00,142.764,142.903,142.72899999999996,142.882,23.643948434044603,24.26581573865809,46.13011073372139,-0.05052073763204264,bearish,0.08694624056127997,bearish,long,long,long_trade,running_long,win,0.07
2019-01-24 21:30:00,143.118,143.234,143.11700000000005,143.234,82.09523809523814,81.60809845843575,59.909025340952574,-0.007387353782845815,bearish,0.08694624056127997,bearish,long,long,long_trade,sig_stop,no_runner,-0.06700000000000728
2019-01-25 04:30:00,144.116,144.134,143.946,143.946,87.61973922237047,91.74435722004574,67.00446091522632,0.06608071088269313,bullish,0.11040944608110437,bullish,short,short,short_trade,loss,no_runner,-0.2079999999999984
2019-01-25 05:30:00,144.17,144.23,144.118,144.14,88.8521333428641,88.60008162704321,70.59460120885183,0.06673650048866114,bullish,0.11040944608110437,bullish,short,short,short_trade,win,win,0.17
2019-01-25 19:00:00,144.783,144.846,144.592,144.601,91.21406856703415,94.99399062698252,66.13331753306721,0.04807918324649446,bullish,0.12565744751247498,bullish,short,short,short_trade,sig_stop,no_runner,-0.09499999999999886
2019-01-25 20:00:00,144.696,144.732,144.659,144.668,82.29842446709877,86.96017336415831,66.9291273356624,0.046432635247494,bullish,0.12565744751247498,bullish,short,short,short_trade,sig_stop,no_runner,-0.036000000000001364
2019-01-25 21:00:00,144.704,144.748,144.494,144.524,79.59142755032197,82.45674502938826,59.35195129959154,0.03720295101956464,bullish,0.12565744751247498,bullish,short,short,short_trade,sig_stop,no_runner,-0.057999999999992724
2019-01-27 22:30:00,144.733,144.733,144.659,144.684,78.64106753812554,76.90738486037263,62.80902526935735,0.02734264443992896,bullish,0.12283937447085758,bullish,short,short,short_trade,running_short,win,0.07
2019-01-28 03:00:00,144.262,144.33100000000005,144.204,144.327,15.805498556011967,16.577266811833297,48.77845876532872,-0.03697024579076896,bearish,0.11138410835204936,bearish,long,long,long_trade,running_long,win,0.07
2019-01-28 06:00:00,144.201,144.28,144.192,144.231,16.617455874466714,26.464591508483966,44.67470454784851,-0.046321557658914936,bearish,0.09206954459089367,bearish,long,long,long_trade,loss,no_runner,-0.0589999999999975
2019-01-28 09:30:00,143.858,144.006,143.83,143.95,9.587699770346717,8.427743564884363,37.31936636667052,-0.07117251768995106,bearish,0.09206954459089367,bearish,long,long,long_trade,win,win,0.17
2019-01-28 12:00:00,143.912,144.05700000000004,143.892,144.032,35.074403183910796,41.29627471017898,44.60935347775734,-0.05401902108139048,bearish,0.07632414909112427,bearish,long,long,long_trade,sig_stop,no_runner,-0.10300000000000864
2019-01-28 13:30:00,143.922,144.11,143.842,144.046,33.443265682655124,28.62798072980573,46.678052071577994,-0.049963485887180616,bearish,0.07632414909112427,bearish,long,long,long_trade,loss,no_runner,-0.22399999999998954
2019-01-28 14:30:00,143.713,143.907,143.606,143.906,34.710237729512045,32.71009679935995,44.07744979074053,-0.05299660991827397,bearish,0.056702907787005374,bearish,long,long,long_trade,win,win,0.17
2019-01-28 16:00:00,143.756,143.879,143.705,143.81799999999996,36.22159090909091,37.76811821219649,42.92078283573103,-0.049375778481105526,bearish,0.056702907787005374,bearish,long,long,long_trade,loss,no_runner,-0.13299999999995293
2019-01-28 17:00:00,143.672,143.80200000000005,143.645,143.754,20.170454545454792,25.552398989899178,42.230806940843614,-0.05110278741583625,bearish,0.056702907787005374,bearish,long,long,long_trade,win,win,0.17
2019-01-28 23:00:00,143.722,143.76,143.681,143.72799999999995,26.526526526527075,40.67085736368201,41.3282174782232,-0.018890961943575358,bearish,0.013716108593641141,bearish,long,long,long_trade,win,win,0.17
2019-01-29 01:00:00,143.482,143.615,143.466,143.53,9.49348484510203,17.145182655027856,36.37347837479345,-0.02814190917594121,bearish,0.013716108593641141,bearish,long,long,long_trade,running_long,win,0.07
2019-01-29 08:00:00,143.514,143.66,143.498,143.658,51.376852110707766,62.89255428198724,46.06911973253254,-0.0006245069999858271,bearish,-0.0074967910462795375,bearish,long,long,long_trade,win,win,0.17
2019-01-29 10:00:00,144.114,144.114,143.89,143.89,81.40029783684788,84.42099349387506,53.50506697025013,0.02718628498872222,bullish,-0.005184865746902356,bullish,short,short,short_trade,sig_stop,no_runner,-0.16200000000006298
2019-01-29 11:00:00,144.05200000000005,144.115,143.85399999999996,143.862,66.41541038525811,74.92796080881989,51.40111116192975,0.029605997568539925,bullish,-0.005184865746902356,bullish,short,short,short_trade,sig_stop,no_runner,-0.19599999999999795
2019-01-29 12:30:00,144.11,144.19899999999996,144.04399999999995,144.07399999999996,84.75711892797374,78.02903405918438,57.365205808457354,0.03794509196916247,bullish,-0.005184865746902356,bullish,short,short,short_trade,sig_stop,no_runner,-0.12399999999999523
2019-01-29 14:00:00,144.42,144.468,144.136,144.276,91.04066543438114,91.23541614418436,60.49305647723482,0.05217018171031584,bullish,-0.02493049319542795,bullish,short,short,short_trade,win,win,0.17
2019-01-29 22:30:00,142.84,143.042,142.84,143.032,14.27935482682985,12.414617024253118,35.80768039805464,-0.08252488605165093,bearish,-0.08802099615359538,bearish,long,long,long_trade,win,win,0.17
2019-01-30 01:30:00,143.0,143.084,142.93,143.08,25.923096511330808,27.060521178166766,40.533543495415714,-0.054600916170952515,bearish,-0.08802099615359538,bearish,long,long,long_trade,running_long,sig_stop,0.001999999999981128
2019-01-30 03:00:00,143.082,143.22799999999995,143.078,143.208,52.834862978502464,38.41633579322823,45.850467364283574,-0.035762250694719784,bearish,-0.1078936936994992,bearish,long,long,long_trade,sig_stop,no_runner,-0.09600000000000364
2019-01-30 04:00:00,143.112,143.225,143.102,143.178,75.92350769080213,64.81529888391506,45.501450159165785,-0.024978658532551958,bearish,-0.1078936936994992,bearish,long,long,long_trade,sig_stop,no_runner,-0.038000000000010914
2019-01-30 09:00:00,143.414,143.464,143.30100000000004,143.342,79.44891524475409,57.63068208704954,54.63247234685727,0.012739608867970098,bullish,-0.11666592511074025,bullish,short,short,short_trade,sig_stop,no_runner,-0.014999999999986358
2019-01-30 10:00:00,143.357,143.452,143.236,143.32399999999996,79.75419585040355,81.75272982653173,53.787089376776656,0.02467614069097593,bullish,-0.12472984848627724,bullish,short,short,short_trade,running_short,win,0.07
2019-01-30 11:30:00,143.368,143.372,143.19799999999995,143.356,78.97669706180109,77.71023302938022,54.728079596221704,0.034335660799265366,bullish,-0.12472984848627724,bullish,short,short,short_trade,loss,no_runner,-0.036000000000029786
2019-01-30 14:30:00,143.49,143.509,143.371,143.375,76.95411670538965,72.80573620100023,54.12033541657378,0.037704170004929816,bullish,-0.13723996399236216,bullish,short,short,short_trade,win,win,0.17
2019-01-30 18:30:00,143.054,143.124,143.031,143.109,11.954590654543516,8.452918325998406,44.888156036753855,0.006398966267307016,bearish,-0.1480268785723492,bearish,long,long,long_trade,win,loss,0.07
2019-01-30 20:00:00,142.878,142.942,142.799,142.93200000000004,10.877642208162603,12.167639820315056,39.05764961683207,-0.005500491186203035,bearish,-0.1480268785723492,bearish,long,long,long_trade,loss,no_runner,-0.15300000000004843
2019-01-30 21:00:00,142.766,142.971,142.756,142.965,16.423439947061574,11.544041279319622,43.66962948154515,-0.0119808223813955,bearish,-0.1480268785723492,bearish,long,long,long_trade,running_long,win,0.07
2019-01-31 01:00:00,142.816,142.929,142.816,142.84799999999996,20.125423901327046,25.772352457664102,39.64472891071811,-0.00899872444786455,bearish,-0.15968631681182144,bearish,long,long,long_trade,running_long,loss,-0.051999999999964075
2019-01-31 02:30:00,142.83,142.942,142.787,142.93,34.31118820708203,23.867915826663083,45.626037294560525,-0.006874564134858513,bearish,-0.17075118747241624,bearish,long,long,long_trade,running_long,win,0.07
2019-01-31 06:00:00,142.747,142.80700000000004,142.702,142.775,13.335737564783182,19.234207761216027,39.35437586998225,-0.005686194372112666,bearish,-0.18715227606338136,bearish,long,long,long_trade,running_long,win,0.07
2019-01-31 08:00:00,142.828,142.93,142.69,142.864,54.80332564801244,51.41945550664948,46.84653334530053,0.0038598795919084494,bearish,-0.18715227606338136,bearish,long,long,long_trade,sig_stop,no_runner,-0.1419999999999959
2019-01-31 10:00:00,142.41299999999995,142.638,142.306,142.588,21.506155795724975,20.30740304415844,39.79465260698576,-0.013158063647523892,bearish,-0.19813767235364446,bearish,long,long,long_trade,win,win,0.17
2019-01-31 14:30:00,142.278,142.486,142.248,142.43200000000004,15.453898635476696,18.89365472084647,39.25708699436797,-0.020386679429562262,bearish,-0.19471187902458986,bearish,long,long,long_trade,win,win,0.17
2019-01-31 20:00:00,142.759,142.766,142.65,142.666,46.72865013773974,46.9008264462794,47.00605133569936,0.01880899025693377,bullish,-0.19218263719025985,bullish,short,short,short_trade,loss,no_runner,-0.12000000000000455
2019-01-31 21:00:00,142.866,142.866,142.782,142.796,54.545454545454206,51.51515151515065,51.520749392270524,0.022870948755070647,bullish,-0.19218263719025985,bullish,short,short,short_trade,running_short,win,0.07
2019-02-01 00:30:00,142.816,142.858,142.635,142.674,34.25253011234949,27.660797345671398,47.6437317132166,0.013883196712586643,bullish,-0.19257009824777804,bullish,short,short,short_trade,running_short,win,0.07
2019-02-01 02:30:00,142.56,142.661,142.525,142.661,43.470271673982325,30.513596945139106,48.27976685191164,0.004786524957112931,bearish,-0.18895110526789427,bearish,long,long,long_trade,running_long,sig_stop,-0.12800000000001432
2019-02-01 04:00:00,142.533,142.636,142.53,142.582,47.05894651742629,49.859142277912255,45.50521761620404,0.001712757537470938,bearish,-0.18895110526789427,bearish,long,long,long_trade,sig_stop,no_runner,-0.04999999999998295
2019-02-01 05:00:00,142.532,142.639,142.528,142.612,43.88674388674078,43.249593069083964,47.50471229035161,0.0005018131123637332,bearish,-0.18895110526789427,bearish,long,long,long_trade,running_long,win,0.07
2019-02-01 08:30:00,142.709,142.792,142.69,142.748,81.10373230372964,83.01127009362095,53.04637724173777,0.016877285176009255,bearish,-0.1991031434232554,bearish,long,long,long_trade,loss,no_runner,-0.07800000000000296
2019-02-01 18:00:00,143.35399999999996,143.368,143.248,143.264,86.92715870718794,91.37422149125656,64.85512586911888,0.0827028823749652,bullish,-0.14541167343596445,bullish,short,short,short_trade,win,runner,0.07
2019-02-04 01:30:00,143.312,143.32399999999996,143.214,143.292,77.31481481481653,63.58465608465661,62.218466249701045,0.02689137024750873,bullish,-0.12521896687123926,bullish,short,short,short_trade,sig_stop,no_runner,-0.04599999999999227
2019-02-04 08:30:00,143.73,143.75,143.59,143.612,77.07077551113181,85.25432416427913,66.154720059667,0.024661572423067102,bullish,-0.08347080631800352,bullish,short,short,short_trade,win,win,0.17
2019-02-04 13:00:00,143.562,143.576,143.399,143.518,38.273921200748866,35.146966854281395,55.8381672201101,-0.005192333215145922,bullish,-0.06627248633642663,bullish,short,short,short_trade,loss,no_runner,-0.07800000000000296
2019-02-04 16:00:00,143.982,144.02,143.65,143.686,62.84805091487495,69.90123600519833,55.91065104282445,0.011406773172895568,bullish,-0.05876782231328415,bullish,short,short,short_trade,sig_stop,no_runner,-0.001999999999981128
2019-02-04 22:30:00,143.264,143.378,143.22,143.30100000000004,7.32136815879141,8.834552875770596,43.00573894252761,-0.04464044859386203,bearish,-0.047759871179369084,bearish,long,long,long_trade,running_long,sig_stop,-0.03300000000004388
2019-02-05 00:00:00,143.268,143.468,143.268,143.45600000000005,37.538058293124436,22.383107478298296,52.14900975552261,-0.03713900306454812,bearish,-0.047759871179369084,bearish,long,long,long_trade,sig_stop,no_runner,-0.060000000000002274
2019-02-05 22:00:00,142.39600000000004,142.452,142.306,142.41899999999995,72.32820179513878,64.25205549894777,39.49440861123171,-0.02525690554532889,bearish,-0.1036226631101731,bearish,long,long,long_trade,running_long,sig_stop,0.037000000000091404
2019-02-06 01:00:00,142.32399999999996,142.41,142.276,142.326,37.71016352254953,57.90365731113175,35.97672010359091,-0.0056715268958940895,bearish,-0.1036226631101731,bearish,long,long,long_trade,loss,no_runner,-0.06999999999999318
2019-02-06 02:00:00,142.493,142.52100000000004,142.058,142.091,40.97764900869222,41.8176389702836,32.4072163641206,-0.0060181776506366145,bullish,-0.11576530835193773,bullish,short,short,short_trade,sig_stop,no_runner,-0.014999999999986358
2019-02-06 04:30:00,142.283,142.284,142.207,142.222,39.236861051117096,32.39740820734445,40.70098814940453,-0.0038692481727860273,bullish,-0.11576530835193773,bullish,short,short,short_trade,sig_stop,no_runner,-0.022999999999996135
2019-02-06 05:30:00,142.245,142.254,142.174,142.185,34.413246940247426,38.37293016558843,39.56183528546979,-0.0007583573889520523,bullish,-0.11576530835193773,bullish,short,short,short_trade,running_short,sig_stop,-0.01099999999999568
2019-02-06 10:30:00,142.07,142.225,142.065,142.188,70.26203534429992,69.84454438456932,48.061247001826935,0.009430769117793114,bearish,-0.12536889917231192,bearish,long,long,long_trade,sig_stop,no_runner,-0.010999999999938836
2019-02-06 12:00:00,142.142,142.218,142.06799999999996,142.21200000000005,79.96241339449693,76.3205543871992,49.512067141741,0.018190605472104517,bearish,-0.12536889917231192,bearish,long,long,long_trade,sig_stop,no_runner,-0.04900000000009186
2019-02-06 13:00:00,142.16299999999995,142.31799999999996,142.14600000000004,142.252,84.15300919602879,81.11261908742956,51.55638115961725,0.02353490540579542,bearish,-0.12536889917231192,bearish,long,long,long_trade,win,win,0.17
2019-02-07 22:30:00,142.218,142.312,142.196,142.227,17.152716235379728,18.1760514724248,50.590622937657756,0.01854713421884934,bearish,-0.0969038111704151,bearish,long,long,long_trade,loss,no_runner,-0.051000000000016144
2019-02-08 00:00:00,142.127,142.24200000000005,142.123,142.218,12.053494391716898,11.774052017976745,50.53286370345383,0.008526313938113629,bearish,-0.0969038111704151,bearish,long,long,long_trade,loss,no_runner,-0.1150000000000091
2019-02-08 01:30:00,142.069,142.105,142.036,142.078,11.502896236781842,14.757212141902983,42.9964972139271,-0.002440216132554738,bearish,-0.0969038111704151,bearish,long,long,long_trade,loss,no_runner,-0.06200000000001182
2019-02-08 02:30:00,142.046,142.138,142.034,142.134,26.252610759018122,16.93447338215043,47.42386181682169,-0.006208936703656545,bearish,-0.09223717315855877,bearish,long,long,long_trade,sig_stop,no_runner,-0.015999999999991132
2019-02-08 05:00:00,142.071,142.106,142.048,142.085,34.80406514889152,38.226694629730304,44.90387348747217,-0.009161365632134329,bearish,-0.09223717315855877,bearish,long,long,long_trade,running_long,loss,-0.05700000000001637
2019-02-08 06:30:00,142.014,142.09799999999996,142.014,142.09,44.7777777777789,43.26711440504548,46.802458452550354,-0.009705217538848137,bearish,-0.08916399427210209,bearish,long,long,long_trade,win,loss,0.07
2019-02-08 08:30:00,141.985,142.05200000000005,141.906,142.001,39.406130268203825,48.157088122608,41.680273169529094,-0.011247245505553944,bearish,-0.08916399427210209,bearish,long,long,long_trade,win,win,0.17
2019-02-08 09:30:00,142.0,142.096,141.998,142.05,37.000000000001435,35.112388250321864,45.96148196298363,-0.010957258133574168,bearish,-0.08916399427210209,bearish,long,long,long_trade,win,win,0.17
2019-02-12 02:00:00,142.156,142.16299999999995,142.013,142.126,70.09009009009308,74.25472866231316,55.364033196365405,0.005212426562903428,bullish,-0.02944183766341261,bullish,short,short,short_trade,loss,no_runner,-0.05699999999995953
2019-02-12 04:00:00,142.356,142.358,142.236,142.25799999999995,86.4301801801795,82.63763763763802,60.528558964592754,0.01849171516753693,bullish,-0.02944183766341261,bullish,short,short,short_trade,running_short,sig_stop,0.03199999999995384
2019-02-12 08:00:00,142.406,142.512,142.222,142.222,72.53005329347499,74.18467049547543,52.88574091451387,0.019415389682277927,bullish,-0.028057135633395985,bullish,short,short,short_trade,win,win,0.17
2019-02-12 19:00:00,142.57,142.59,142.534,142.566,91.08093261922932,90.60149822375557,66.48858167112715,0.0317105538108494,bullish,0.0008752755609632706,bullish,short,short,short_trade,running_short,win,0.07
2019-02-12 23:30:00,142.466,142.524,142.453,142.461,55.068937550688936,51.22249256555622,57.26742186378322,0.011056160410025065,bullish,0.01406285397202113,bullish,short,short,short_trade,running_short,loss,-0.08299999999999841
2019-02-13 06:30:00,142.887,142.958,142.847,142.87,89.35859824620616,84.82077075496328,70.04239406189132,0.025690410532792973,bullish,0.03677070572940562,bullish,short,short,short_trade,running_short,win,0.07
2019-02-13 07:30:00,142.87,142.95600000000005,142.81,142.85399999999996,81.77192765624486,85.11928556050187,68.18353748077409,0.02342407383837776,bullish,0.03677070572940562,bullish,short,short,short_trade,win,win,0.17
2019-02-14 02:30:00,142.733,142.733,142.67600000000004,142.67600000000004,72.60458839405895,68.2557800804943,50.70298561790839,-0.016141916412194018,bullish,0.054258722399177936,bullish,short,short,short_trade,sig_stop,no_runner,-0.03799999999995407
2019-02-14 04:00:00,142.914,142.914,142.832,142.836,81.71199733021614,81.53957394737877,57.58933891964959,-0.0017443486269352324,bullish,0.054258722399177936,bullish,short,short,short_trade,sig_stop,no_runner,-0.001999999999981128
2019-02-14 07:30:00,142.996,142.997,142.789,142.876,82.79278861840072,85.03174818924884,56.21506818062036,0.013675813648673374,bullish,0.04662810461886533,bullish,short,short,short_trade,win,win,0.17
2019-02-14 14:30:00,141.378,141.534,141.298,141.467,5.759696190145495,6.2125576632025785,21.329160775081267,-0.09085823906662067,bearish,-3.9012616300841685e-05,bearish,long,long,long_trade,running_long,win,0.07
2019-02-14 16:00:00,141.45600000000005,141.553,141.418,141.484,14.665653495439749,12.930231579986625,24.80075083189157,-0.10360755069880956,bearish,-3.9012616300841685e-05,bearish,long,long,long_trade,win,win,0.17
2019-02-14 18:30:00,141.558,141.629,141.54399999999995,141.58100000000005,24.151545112074484,25.185698618219266,33.40029613125709,-0.07703691966186413,bearish,-0.023938685291855,bearish,long,long,long_trade,loss,no_runner,-0.057000000000101636
2019-02-14 20:00:00,141.422,141.554,141.406,141.43,16.714114000126116,20.83105350126927,29.94377913600201,-0.06684432989045028,bearish,-0.023938685291855,bearish,long,long,long_trade,loss,no_runner,-0.04400000000001114
2019-02-14 21:00:00,141.378,141.444,141.325,141.438,17.621703143007952,15.83161107158648,32.27283174559702,-0.059028074347966523,bearish,-0.023938685291855,bearish,long,long,long_trade,sig_stop,no_runner,-0.005999999999943384
2019-02-14 22:30:00,141.399,141.474,141.371,141.46,20.924488485183485,20.64295657495193,35.120805519447714,-0.042810085185568864,bearish,-0.04918638623330099,bearish,long,long,long_trade,running_long,loss,-0.10900000000000887
2019-02-15 03:00:00,141.08700000000005,141.144,141.078,141.138,8.358902030650183,9.70201162449549,28.15220052832288,-0.02539644607363406,bearish,-0.06607049655006952,bearish,long,long,long_trade,running_long,sig_stop,0.027999999999991587
2019-02-15 08:30:00,141.17700000000005,141.25,141.013,141.22899999999996,34.40931816300434,44.677248025504376,41.73933373028714,0.0206367336513788,bearish,-0.07205137161277735,bearish,long,long,long_trade,sig_stop,no_runner,-0.06299999999995975
